id,gid,url,edits_pending,last_updated
2347923,f17b82e3-0850-45fa-ba57-b2e0a8444566,https://www.wikidata.org/wiki/Q240020,0,2016-06-28 05:00:02.689204+00
2339020,f313d79a-4575-40e0-824b-6dcb7e161bf8,https://www.discogs.com/release/2269740,0,2016-07-15 19:00:01.914461+00
3109012,458ed2cb-6a46-417c-b3b2-76bcd3ac32fd,https://www.discogs.com/artist/198540,0,2016-07-15 19:00:01.914461+00
3909281,99621a92-b594-4acc-8d2d-11bef8df1881,https://rateyourmusic.com/release/album/merzbow_meets_m_b_/merzbow_meets_m_b_/,0,2016-10-12 02:37:13.8584+00
3798735,901a5817-83ba-46e9-b680-a6e0fa6f0e01,https://open.spotify.com/album/22FsZbStjrIsXj9APp7tm4,0,2016-07-31 10:26:43.343526+00
729849,4ad1f838-3a43-4336-908b-5c56faa20e97,http://www.nashvillemusicpros.com/profile/GregLawrence,0,2011-05-16 16:31:52+00
909048,66dfebd5-0ebd-4a23-b946-874e829ea41a,https://en.wikipedia.org/wiki/L'%C3%A9clat_du_ciel_%C3%A9tait_insoutenable,0,2016-10-12 21:00:02.439177+00
889617,b9e191c2-7e45-4169-9454-a72d17a74d90,http://guards.bandcamp.com/album/cover-songs-7-inch,0,2011-05-16 16:31:52+00
352846,c046c395-5230-48a4-8405-8e91189cae0a,https://www.amazon.com/gp/product/B000001Q41,0,2016-10-12 21:00:02.439177+00
897140,34bdf621-9279-495d-b7f4-56e889c0b004,https://www.amazon.com/gp/product/B003JL78PM,0,2016-10-12 21:00:02.439177+00
904226,d85ddf1d-4e26-409a-93c3-6476fcb65755,http://www.imdb.com/name/nm0260520/,0,2011-05-16 16:31:52+00
3802316,e6c188ee-7fdf-41b5-a33a-433bee932b83,http://www.allmusic.com/composition/mc0002598805,0,2016-08-02 15:56:37.555621+00
764285,2b53b4ea-0ae4-4bde-b2bd-1017196efcd0,https://www.amazon.fr/gp/product/B00004UH7W,0,2016-10-12 21:00:02.439177+00
638635,46757e8d-3845-4d78-ae58-f3cdc6711c90,https://en.wikipedia.org/wiki/Tom_Wopat,0,2016-10-12 21:00:02.439177+00
905724,84dc3190-f09f-49d5-abed-31ef1e104fb1,http://www.onamrecords.com/Nimbus_Records.html,0,2011-05-16 16:31:52+00
3802322,c3f1a4c9-b1a0-45df-8ce5-a711aa2d06e4,https://www.discogs.com/master/157858,0,2016-08-02 16:00:01.948801+00
2345077,2345fe82-c74b-4e14-8bf7-7d83d6f280ec,https://rateyourmusic.com/artist/bakarii,0,2014-01-11 03:42:26.6599+00
377197,dae725b2-1129-45b8-90c4-cb88a7c4a0e3,https://www.amazon.com/gp/product/B00029LNNC,0,2016-10-12 21:00:02.439177+00
837393,31c00bb6-f05a-4d54-a6f8-59a75043cbfa,http://vgmdb.net/album/17536,0,2011-05-16 16:31:52+00
833568,f463d92f-2710-473b-9783-90b14644fe9d,http://www.bergenmandolinband.no/,0,2011-05-16 16:31:52+00
613454,487cb8bf-bc93-4bec-b151-16261670d8e1,https://en.wikipedia.org/wiki/A_Whole_New_World_(album),0,2016-10-12 21:00:02.439177+00
358522,44f3d7b6-5b9a-4faa-bdea-291d8f302368,https://www.amazon.com/gp/product/B00007FS9B,0,2016-10-12 21:00:02.439177+00
661640,e038e149-dea1-4e85-b45c-aba9103f5475,http://www.answers.com/topic/david-kubinec,0,2011-05-16 16:31:52+00
427532,2cb612f3-4994-495f-91f5-650314b23b5b,https://www.amazon.co.jp/gp/product/B0000CD8AR,0,2016-10-12 21:00:02.439177+00
1233065,feb648e4-ccf3-464a-af95-9485d6d8b4a5,https://www.discogs.com/release/2569995,0,2016-08-03 18:00:02.787941+00
1232857,7b9174d0-2d95-4a37-8932-a4bd166afd70,https://www.discogs.com/release/3147185,0,2016-08-03 18:00:02.787941+00
593344,bb75ca16-a165-4ea8-b71e-46d019ff3050,https://www.amazon.com/gp/product/B000Z36C9U,0,2016-10-12 21:00:02.439177+00
